2026-07-02 21:13:43,711 | INFO | rag_app_2026-07-02_21-13-43 | session_log_file=logs\session_2026-07-02_21-13-43.log
2026-07-02 21:13:43,711 | INFO | rag_app_2026-07-02_21-13-43 | application_start=true
2026-07-02 21:13:58,460 | INFO | rag_app_2026-07-02_21-13-43 | USER: when is arx linus available for download
2026-07-02 21:13:58,461 | INFO | rag_app_2026-07-02_21-13-43 | route=document
2026-07-02 21:14:05,188 | INFO | rag_app_2026-07-02_21-13-43 | fuzzy_corrected_question=when is arx linus available for download
2026-07-02 21:14:05,188 | INFO | rag_app_2026-07-02_21-13-43 | raw_query_variants=['when is arx linus available for download', 'arx linus download date', 'arx linus release date', 'when can i download arx linus']
2026-07-02 21:14:05,191 | INFO | rag_app_2026-07-02_21-13-43 | filtered_query_variants=['when is arx linus available for download', 'arx linus download date', 'arx linus release date']
2026-07-02 21:14:05,305 | INFO | rag_app_2026-07-02_21-13-43 | multi_query_retrieval_time_seconds=0.1136
2026-07-02 21:14:05,305 | INFO | rag_app_2026-07-02_21-13-43 | normalized_question=when is arx linus available for download
2026-07-02 21:14:09,612 | INFO | rag_app_2026-07-02_21-13-43 | relevance=True
2026-07-02 21:14:11,611 | INFO | rag_app_2026-07-02_21-13-43 | retrieved_sources=[{'filename': '2023_07_09T211322-Linus_Torvalds_Announces_First_Linux_Kernel_65_Release_Candidate.pdf', 'chunk_index': 4, 'source': 'data\\2023_07_09T211322-Linus_Torvalds_Announces_First_Linux_Kernel_65_Release_Candidate.pdf'}, {'filename': '2023_10_03T155803-elementary_OS_71_Released_with_New_Privacy_Features_Improved_AppCenter.pdf', 'source': 'data\\2023_10_03T155803-elementary_OS_71_Released_with_New_Privacy_Features_Improved_AppCenter.pdf', 'chunk_index': 5}, {'chunk_index': 1, 'source': 'data\\2023_10_14T082419-Arch_Linuxs_October_2023_ISO_Release_Brings_Linux_65_Installer_Improvements.pdf', 'filename': '2023_10_14T082419-Arch_Linuxs_October_2023_ISO_Release_Brings_Linux_65_Installer_Improvements.pdf'}, {'source': 'data\\2023_09_27T092608-Slackware_Based_Porteus_Linux_501_Released_with_Linux_Kernel_65.pdf', 'filename': '2023_09_27T092608-Slackware_Based_Porteus_Linux_501_Released_with_Linux_Kernel_65.pdf', 'chunk_index': 0}, {'source': 'data\\2023_06_01T171357-9to5linux-First_Arch_Linux_ISO_Powered_by_Linux_Kernel_63_Is_Now_Available_for_Download.pdf', 'filename': '2023_06_01T171357-9to5linux-First_Arch_Linux_ISO_Powered_by_Linux_Kernel_63_Is_Now_Available_for_Download.pdf', 'chunk_index': 3}, {'source': 'data\\2023_11_01T122628-Ubuntu_2404_LTS_Noble_Numbat_Daily_Build_ISOs_Are_Now_Available_for_Download.pdf', 'filename': '2023_11_01T122628-Ubuntu_2404_LTS_Noble_Numbat_Daily_Build_ISOs_Are_Now_Available_for_Download.pdf', 'chunk_index': 0}, {'source': 'data\\2023_10_23T095713-9to5Linux_Weekly_Roundup_October_22nd_2023.pdf', 'chunk_index': 3, 'filename': '2023_10_23T095713-9to5Linux_Weekly_Roundup_October_22nd_2023.pdf'}, {'chunk_index': 1, 'filename': '2023_10_09T103945-9to5Linux_Weekly_Roundup_October_8th_2023.pdf', 'source': 'data\\2023_10_09T103945-9to5Linux_Weekly_Roundup_October_8th_2023.pdf'}]
2026-07-02 21:14:11,611 | INFO | rag_app_2026-07-02_21-13-43 | ASSISTANT: I could not find that in the provided documents.
2026-07-02 21:14:16,613 | INFO | rag_app_2026-07-02_21-13-43 | USER: exit
2026-07-02 21:14:16,614 | INFO | rag_app_2026-07-02_21-13-43 | route=control
2026-07-02 21:14:16,614 | INFO | rag_app_2026-07-02_21-13-43 | ASSISTANT: Goodbye.
2026-07-02 21:14:16,614 | INFO | rag_app_2026-07-02_21-13-43 | application_exit=true
