2026-07-02 14:17:56,244 | INFO | rag_app_2026-07-02_14-17-56 | session_log_file=logs\session_2026-07-02_14-17-56.log
2026-07-02 14:17:56,244 | INFO | rag_app_2026-07-02_14-17-56 | application_start=true
2026-07-02 14:18:04,376 | INFO | rag_app_2026-07-02_14-17-56 | USER: what happen in 2023
2026-07-02 14:18:04,378 | INFO | rag_app_2026-07-02_14-17-56 | route=document
2026-07-02 14:18:05,927 | INFO | rag_app_2026-07-02_14-17-56 | fuzzy_corrected_question=events in documents from t120236
2026-07-02 14:18:05,927 | INFO | rag_app_2026-07-02_14-17-56 | raw_query_variants=['events in documents from t120236', 'what happened in 2023', 'events in 2023']
2026-07-02 14:18:05,931 | INFO | rag_app_2026-07-02_14-17-56 | filtered_query_variants=['what happened in 2023', 'events in 2023']
2026-07-02 14:18:06,032 | INFO | rag_app_2026-07-02_14-17-56 | multi_query_retrieval_time_seconds=0.1007
2026-07-02 14:18:06,032 | INFO | rag_app_2026-07-02_14-17-56 | normalized_question=what happened in 2023
2026-07-02 14:18:09,196 | INFO | rag_app_2026-07-02_14-17-56 | relevance=True
2026-07-02 14:18:11,849 | INFO | rag_app_2026-07-02_14-17-56 | retrieved_sources=[{'source': 'data\\2023_10_02T075900-9to5Linux_Weekly_Roundup_October_1st_2023.pdf', 'filename': '2023_10_02T075900-9to5Linux_Weekly_Roundup_October_1st_2023.pdf', 'chunk_index': 3}, {'chunk_index': 0, 'source': 'data\\2023_08_23T221148-Kali_Linux_20233_Released_with_9_New_Tools_for_Ethical_Hacking_Linux_Kernel_63.pdf', 'filename': '2023_08_23T221148-Kali_Linux_20233_Released_with_9_New_Tools_for_Ethical_Hacking_Linux_Kernel_63.pdf'}, {'chunk_index': 0, 'filename': '2023_09_25T024112-9to5Linux_Weekly_Roundup_September_24th_2023.pdf', 'source': 'data\\2023_09_25T024112-9to5Linux_Weekly_Roundup_September_24th_2023.pdf'}, {'filename': '2023_07_11T202150-Linux_Kernel_63_Reaches_End_of_Life_Users_Urged_to_Upgrade_to_Linux_64.pdf', 'chunk_index': 4, 'source': 'data\\2023_07_11T202150-Linux_Kernel_63_Reaches_End_of_Life_Users_Urged_to_Upgrade_to_Linux_64.pdf'}, {'source': 'data\\2023_10_09T103945-9to5Linux_Weekly_Roundup_October_8th_2023.pdf', 'chunk_index': 3, 'filename': '2023_10_09T103945-9to5Linux_Weekly_Roundup_October_8th_2023.pdf'}, {'filename': '2023_07_09T211322-Linus_Torvalds_Announces_First_Linux_Kernel_65_Release_Candidate.pdf', 'chunk_index': 5, 'source': 'data\\2023_07_09T211322-Linus_Torvalds_Announces_First_Linux_Kernel_65_Release_Candidate.pdf'}, {'filename': '2023_08_28T065006-9to5Linux_Weekly_Roundup_August_27th_2023.pdf', 'source': 'data\\2023_08_28T065006-9to5Linux_Weekly_Roundup_August_27th_2023.pdf', 'chunk_index': 1}]
2026-07-02 14:18:11,850 | INFO | rag_app_2026-07-02_14-17-56 | ASSISTANT: In 2023, Kali Linux 2023.3 was released in August with several new tools for ethical hacking and an updated Linux kernel 6.3, which had reached end of life earlier that year.

[Source 2]
2026-07-02 14:19:06,305 | INFO | rag_app_2026-07-02_14-17-56 | USER: exit
2026-07-02 14:19:06,305 | INFO | rag_app_2026-07-02_14-17-56 | route=control
2026-07-02 14:19:06,306 | INFO | rag_app_2026-07-02_14-17-56 | ASSISTANT: Goodbye.
2026-07-02 14:19:06,306 | INFO | rag_app_2026-07-02_14-17-56 | application_exit=true
