2026-07-02 21:20:34,415 | INFO | rag_app_2026-07-02_21-20-34 | session_log_file=logs\session_2026-07-02_21-20-34.log
2026-07-02 21:20:34,415 | INFO | rag_app_2026-07-02_21-20-34 | application_start=true
2026-07-02 21:20:45,389 | INFO | rag_app_2026-07-02_21-20-34 | USER: when is arx linus available for download
2026-07-02 21:20:45,392 | INFO | rag_app_2026-07-02_21-20-34 | route=document
2026-07-02 21:20:57,294 | INFO | rag_app_2026-07-02_21-20-34 | fuzzy_corrected_question=when is arx linus available for download
2026-07-02 21:20:57,294 | INFO | rag_app_2026-07-02_21-20-34 | raw_query_variants=['when is arx linus available for download', 'when is arx linux available for download', 'arx linux download date', 'is there a release schedule for arx linux']
2026-07-02 21:20:57,297 | INFO | rag_app_2026-07-02_21-20-34 | filtered_query_variants=['when is arx linux available for download', 'is there a release schedule for arx linux', 'arx linux download date']
2026-07-02 21:20:57,400 | INFO | rag_app_2026-07-02_21-20-34 | multi_query_retrieval_time_seconds=0.1021
2026-07-02 21:20:57,400 | INFO | rag_app_2026-07-02_21-20-34 | normalized_question=when is arx linux available for download
2026-07-02 21:21:02,353 | INFO | rag_app_2026-07-02_21-20-34 | relevance=True
2026-07-02 21:21:04,849 | INFO | rag_app_2026-07-02_21-20-34 | retrieved_sources=[{'chunk_index': 2, 'filename': '2023_09_25T024112-9to5Linux_Weekly_Roundup_September_24th_2023.pdf', 'source': 'data\\2023_09_25T024112-9to5Linux_Weekly_Roundup_September_24th_2023.pdf'}, {'source': 'data\\2023_07_10T103011-9to5Linux_Weekly_Roundup_July_9th_2023.pdf', 'filename': '2023_07_10T103011-9to5Linux_Weekly_Roundup_July_9th_2023.pdf', 'chunk_index': 0}, {'filename': '2023_10_14T082419-Arch_Linuxs_October_2023_ISO_Release_Brings_Linux_65_Installer_Improvements.pdf', 'chunk_index': 1, 'source': 'data\\2023_10_14T082419-Arch_Linuxs_October_2023_ISO_Release_Brings_Linux_65_Installer_Improvements.pdf'}, {'source': 'data\\2023_08_28T065006-9to5Linux_Weekly_Roundup_August_27th_2023.pdf', 'filename': '2023_08_28T065006-9to5Linux_Weekly_Roundup_August_27th_2023.pdf', 'chunk_index': 2}, {'chunk_index': 3, 'filename': '2023_10_09T103945-9to5Linux_Weekly_Roundup_October_8th_2023.pdf', 'source': 'data\\2023_10_09T103945-9to5Linux_Weekly_Roundup_October_8th_2023.pdf'}, {'filename': '2023_10_23T095713-9to5Linux_Weekly_Roundup_October_22nd_2023.pdf', 'source': 'data\\2023_10_23T095713-9to5Linux_Weekly_Roundup_October_22nd_2023.pdf', 'chunk_index': 2}, {'chunk_index': 0, 'source': 'data\\2023_07_17T122255-9to5Linux_Weekly_Roundup_July_16th_2023.pdf', 'filename': '2023_07_17T122255-9to5Linux_Weekly_Roundup_July_16th_2023.pdf'}, {'source': 'data\\2023_11_01T122628-Ubuntu_2404_LTS_Noble_Numbat_Daily_Build_ISOs_Are_Now_Available_for_Download.pdf', 'filename': '2023_11_01T122628-Ubuntu_2404_LTS_Noble_Numbat_Daily_Build_ISOs_Are_Now_Available_for_Download.pdf', 'chunk_index': 0}]
2026-07-02 21:21:04,851 | INFO | rag_app_2026-07-02_21-20-34 | ASSISTANT: I could not find that in the provided documents.
2026-07-02 21:22:30,419 | INFO | rag_app_2026-07-02_21-20-34 | USER: when is arx linus available
2026-07-02 21:22:30,420 | INFO | rag_app_2026-07-02_21-20-34 | route=document
2026-07-02 21:22:31,589 | INFO | rag_app_2026-07-02_21-20-34 | fuzzy_corrected_question=when is arx linus available
2026-07-02 21:22:31,589 | INFO | rag_app_2026-07-02_21-20-34 | raw_query_variants=['when is arx linus available', 'when is arx linux available', 'arx linux download date']
2026-07-02 21:22:31,589 | INFO | rag_app_2026-07-02_21-20-34 | filtered_query_variants=['when is arx linux available', 'arx linux download date']
2026-07-02 21:22:31,623 | INFO | rag_app_2026-07-02_21-20-34 | multi_query_retrieval_time_seconds=0.0335
2026-07-02 21:22:31,623 | INFO | rag_app_2026-07-02_21-20-34 | normalized_question=when is arx linux available
2026-07-02 21:22:35,346 | INFO | rag_app_2026-07-02_21-20-34 | relevance=False
2026-07-02 21:22:35,347 | INFO | rag_app_2026-07-02_21-20-34 | low_confidence_relevance=true
2026-07-02 21:22:37,189 | INFO | rag_app_2026-07-02_21-20-34 | retrieved_sources=[{'filename': '2023_09_25T024112-9to5Linux_Weekly_Roundup_September_24th_2023.pdf', 'chunk_index': 2, 'source': 'data\\2023_09_25T024112-9to5Linux_Weekly_Roundup_September_24th_2023.pdf'}, {'chunk_index': 0, 'source': 'data\\2023_07_10T103011-9to5Linux_Weekly_Roundup_July_9th_2023.pdf', 'filename': '2023_07_10T103011-9to5Linux_Weekly_Roundup_July_9th_2023.pdf'}, {'chunk_index': 1, 'source': 'data\\2023_10_14T082419-Arch_Linuxs_October_2023_ISO_Release_Brings_Linux_65_Installer_Improvements.pdf', 'filename': '2023_10_14T082419-Arch_Linuxs_October_2023_ISO_Release_Brings_Linux_65_Installer_Improvements.pdf'}, {'filename': '2023_10_02T075900-9to5Linux_Weekly_Roundup_October_1st_2023.pdf', 'chunk_index': 2, 'source': 'data\\2023_10_02T075900-9to5Linux_Weekly_Roundup_October_1st_2023.pdf'}, {'source': 'data\\2023_10_23T095713-9to5Linux_Weekly_Roundup_October_22nd_2023.pdf', 'chunk_index': 3, 'filename': '2023_10_23T095713-9to5Linux_Weekly_Roundup_October_22nd_2023.pdf'}, {'chunk_index': 0, 'filename': '2023_11_01T122628-Ubuntu_2404_LTS_Noble_Numbat_Daily_Build_ISOs_Are_Now_Available_for_Download.pdf', 'source': 'data\\2023_11_01T122628-Ubuntu_2404_LTS_Noble_Numbat_Daily_Build_ISOs_Are_Now_Available_for_Download.pdf'}, {'source': 'data\\2023_06_01T171357-9to5linux-First_Arch_Linux_ISO_Powered_by_Linux_Kernel_63_Is_Now_Available_for_Download.pdf', 'chunk_index': 3, 'filename': '2023_06_01T171357-9to5linux-First_Arch_Linux_ISO_Powered_by_Linux_Kernel_63_Is_Now_Available_for_Download.pdf'}]
2026-07-02 21:22:37,191 | INFO | rag_app_2026-07-02_21-20-34 | ASSISTANT: I could not find that in the provided documents.
2026-07-02 21:23:05,685 | INFO | rag_app_2026-07-02_21-20-34 | USER: exit
2026-07-02 21:23:05,685 | INFO | rag_app_2026-07-02_21-20-34 | route=control
2026-07-02 21:23:05,686 | INFO | rag_app_2026-07-02_21-20-34 | ASSISTANT: Goodbye.
2026-07-02 21:23:05,686 | INFO | rag_app_2026-07-02_21-20-34 | application_exit=true
