2026-07-02 14:19:13,709 | INFO | rag_app_2026-07-02_14-19-13 | session_log_file=logs\session_2026-07-02_14-19-13.log
2026-07-02 14:19:13,709 | INFO | rag_app_2026-07-02_14-19-13 | application_start=true
2026-07-02 14:19:24,152 | INFO | rag_app_2026-07-02_14-19-13 | USER: what happen in 2023
2026-07-02 14:19:24,154 | INFO | rag_app_2026-07-02_14-19-13 | route=document
2026-07-02 14:19:25,499 | INFO | rag_app_2026-07-02_14-19-13 | fuzzy_corrected_question=events in documents from t120236
2026-07-02 14:19:25,499 | INFO | rag_app_2026-07-02_14-19-13 | raw_query_variants=['events in documents from t120236', 'what happened in 2023', 'events in 2023']
2026-07-02 14:19:25,503 | INFO | rag_app_2026-07-02_14-19-13 | filtered_query_variants=['what happened in 2023', 'events in 2023']
2026-07-02 14:19:25,596 | INFO | rag_app_2026-07-02_14-19-13 | multi_query_retrieval_time_seconds=0.0931
2026-07-02 14:19:25,597 | INFO | rag_app_2026-07-02_14-19-13 | normalized_question=what happened in 2023
2026-07-02 14:19:28,924 | INFO | rag_app_2026-07-02_14-19-13 | relevance=True
2026-07-02 14:19:32,955 | INFO | rag_app_2026-07-02_14-19-13 | retrieved_sources=[{'chunk_index': 3, 'filename': '2023_10_02T075900-9to5Linux_Weekly_Roundup_October_1st_2023.pdf', 'source': 'data\\2023_10_02T075900-9to5Linux_Weekly_Roundup_October_1st_2023.pdf'}, {'filename': '2023_08_23T221148-Kali_Linux_20233_Released_with_9_New_Tools_for_Ethical_Hacking_Linux_Kernel_63.pdf', 'source': 'data\\2023_08_23T221148-Kali_Linux_20233_Released_with_9_New_Tools_for_Ethical_Hacking_Linux_Kernel_63.pdf', 'chunk_index': 0}, {'filename': '2023_09_25T024112-9to5Linux_Weekly_Roundup_September_24th_2023.pdf', 'source': 'data\\2023_09_25T024112-9to5Linux_Weekly_Roundup_September_24th_2023.pdf', 'chunk_index': 0}, {'filename': '2023_07_11T202150-Linux_Kernel_63_Reaches_End_of_Life_Users_Urged_to_Upgrade_to_Linux_64.pdf', 'chunk_index': 4, 'source': 'data\\2023_07_11T202150-Linux_Kernel_63_Reaches_End_of_Life_Users_Urged_to_Upgrade_to_Linux_64.pdf'}, {'source': 'data\\2023_10_09T103945-9to5Linux_Weekly_Roundup_October_8th_2023.pdf', 'filename': '2023_10_09T103945-9to5Linux_Weekly_Roundup_October_8th_2023.pdf', 'chunk_index': 3}, {'source': 'data\\2023_07_09T211322-Linus_Torvalds_Announces_First_Linux_Kernel_65_Release_Candidate.pdf', 'filename': '2023_07_09T211322-Linus_Torvalds_Announces_First_Linux_Kernel_65_Release_Candidate.pdf', 'chunk_index': 5}, {'chunk_index': 1, 'source': 'data\\2023_08_28T065006-9to5Linux_Weekly_Roundup_August_27th_2023.pdf', 'filename': '2023_08_28T065006-9to5Linux_Weekly_Roundup_August_27th_2023.pdf'}]
2026-07-02 14:19:32,955 | INFO | rag_app_2026-07-02_14-19-13 | ASSISTANT: In 2023, Kali Linux 2023.3 was released in August, which included several updates and new tools for ethical hacking [Source 2]. Additionally, Linux Kernel 6.5 reached a release candidate stage later in the year [Source 6]. The document also mentions that September saw the end of life for Linux Kernel 6.3, urging users to upgrade to more recent versions [Source 4].
2026-07-02 14:45:44,315 | INFO | rag_app_2026-07-02_14-19-13 | USER: exit
2026-07-02 14:45:44,315 | INFO | rag_app_2026-07-02_14-19-13 | route=control
2026-07-02 14:45:44,317 | INFO | rag_app_2026-07-02_14-19-13 | ASSISTANT: Goodbye.
2026-07-02 14:45:44,317 | INFO | rag_app_2026-07-02_14-19-13 | application_exit=true
