2026-07-02 14:15:31,494 | INFO | rag_app_2026-07-02_14-15-31 | session_log_file=logs\session_2026-07-02_14-15-31.log
2026-07-02 14:15:31,494 | INFO | rag_app_2026-07-02_14-15-31 | application_start=true
2026-07-02 14:15:42,123 | INFO | rag_app_2026-07-02_14-15-31 | USER: what happen in 2023
2026-07-02 14:15:42,125 | INFO | rag_app_2026-07-02_14-15-31 | route=document
2026-07-02 14:15:43,160 | INFO | rag_app_2026-07-02_14-15-31 | fuzzy_corrected_question=events in documents from t120236
2026-07-02 14:15:43,160 | INFO | rag_app_2026-07-02_14-15-31 | raw_query_variants=['events in documents from t120236', 'what happened in 2023', 'events in 2023']
2026-07-02 14:15:43,162 | INFO | rag_app_2026-07-02_14-15-31 | filtered_query_variants=['what happened in 2023', 'events in 2023']
2026-07-02 14:15:43,255 | INFO | rag_app_2026-07-02_14-15-31 | multi_query_retrieval_time_seconds=0.0936
2026-07-02 14:15:43,256 | INFO | rag_app_2026-07-02_14-15-31 | normalized_question=what happened in 2023
2026-07-02 14:15:46,354 | INFO | rag_app_2026-07-02_14-15-31 | relevance=True
2026-07-02 14:15:49,149 | INFO | rag_app_2026-07-02_14-15-31 | retrieved_sources=[{'source': 'data\\2023_10_02T075900-9to5Linux_Weekly_Roundup_October_1st_2023.pdf', 'filename': '2023_10_02T075900-9to5Linux_Weekly_Roundup_October_1st_2023.pdf', 'chunk_index': 3}, {'filename': '2023_08_23T221148-Kali_Linux_20233_Released_with_9_New_Tools_for_Ethical_Hacking_Linux_Kernel_63.pdf', 'source': 'data\\2023_08_23T221148-Kali_Linux_20233_Released_with_9_New_Tools_for_Ethical_Hacking_Linux_Kernel_63.pdf', 'chunk_index': 0}, {'source': 'data\\2023_09_25T024112-9to5Linux_Weekly_Roundup_September_24th_2023.pdf', 'filename': '2023_09_25T024112-9to5Linux_Weekly_Roundup_September_24th_2023.pdf', 'chunk_index': 0}, {'chunk_index': 4, 'filename': '2023_07_11T202150-Linux_Kernel_63_Reaches_End_of_Life_Users_Urged_to_Upgrade_to_Linux_64.pdf', 'source': 'data\\2023_07_11T202150-Linux_Kernel_63_Reaches_End_of_Life_Users_Urged_to_Upgrade_to_Linux_64.pdf'}, {'chunk_index': 3, 'source': 'data\\2023_10_09T103945-9to5Linux_Weekly_Roundup_October_8th_2023.pdf', 'filename': '2023_10_09T103945-9to5Linux_Weekly_Roundup_October_8th_2023.pdf'}, {'source': 'data\\2023_07_09T211322-Linus_Torvalds_Announces_First_Linux_Kernel_65_Release_Candidate.pdf', 'chunk_index': 5, 'filename': '2023_07_09T211322-Linus_Torvalds_Announces_First_Linux_Kernel_65_Release_Candidate.pdf'}, {'source': 'data\\2023_08_28T065006-9to5Linux_Weekly_Roundup_August_27th_2023.pdf', 'filename': '2023_08_28T065006-9to5Linux_Weekly_Roundup_August_27th_2023.pdf', 'chunk_index': 1}]
2026-07-02 14:15:49,150 | INFO | rag_app_2026-07-02_14-15-31 | ASSISTANT: In 2023, Kali Linux 2023.3 was released on August 23rd with several improvements and new tools for ethical hacking [Source 2]. Additionally, the Linux Kernel 6.3 reached end of life in early July 2023 [Source 4].
2026-07-02 14:17:49,120 | INFO | rag_app_2026-07-02_14-15-31 | USER: exit
2026-07-02 14:17:49,120 | INFO | rag_app_2026-07-02_14-15-31 | route=control
2026-07-02 14:17:49,122 | INFO | rag_app_2026-07-02_14-15-31 | ASSISTANT: Goodbye.
2026-07-02 14:17:49,122 | INFO | rag_app_2026-07-02_14-15-31 | application_exit=true
