2026-07-02 21:38:47,468 | INFO | rag_app_2026-07-02_21-38-47 | session_log_file=logs\session_2026-07-02_21-38-47.log
2026-07-02 21:38:47,468 | INFO | rag_app_2026-07-02_21-38-47 | application_start=true
2026-07-02 21:38:52,740 | INFO | rag_app_2026-07-02_21-38-47 | USER: control
2026-07-02 21:38:52,742 | INFO | rag_app_2026-07-02_21-38-47 | route=document
2026-07-02 21:38:53,699 | INFO | rag_app_2026-07-02_21-38-47 | fuzzy_corrected_question=control
2026-07-02 21:38:53,699 | INFO | rag_app_2026-07-02_21-38-47 | raw_query_variants=['control', 'control systems', 'controls engineering', 'system control']
2026-07-02 21:38:53,700 | INFO | rag_app_2026-07-02_21-38-47 | filtered_query_variants=['control', 'control systems', 'controls engineering']
2026-07-02 21:38:53,797 | INFO | rag_app_2026-07-02_21-38-47 | multi_query_retrieval_time_seconds=0.0962
2026-07-02 21:38:53,797 | INFO | rag_app_2026-07-02_21-38-47 | normalized_question=control
2026-07-02 21:38:56,956 | INFO | rag_app_2026-07-02_21-38-47 | relevance=False
2026-07-02 21:38:56,956 | INFO | rag_app_2026-07-02_21-38-47 | low_confidence_relevance=true
2026-07-02 21:39:03,388 | INFO | rag_app_2026-07-02_21-38-47 | retrieved_sources=[{'source': 'data\\2023_11_01T131620-GNOME_Shell_and_Mutter_451_Released_with_Xwayland_and_Wayland_Improvements.pdf', 'chunk_index': 2, 'filename': '2023_11_01T131620-GNOME_Shell_and_Mutter_451_Released_with_Xwayland_and_Wayland_Improvements.pdf'}, {'chunk_index': 3, 'source': 'data\\2023_07_11T120236-SUSE_Announces_Free_RHEL_Fork_to_Preserve_Choice_in_Enterprise_Linux.pdf', 'filename': '2023_07_11T120236-SUSE_Announces_Free_RHEL_Fork_to_Preserve_Choice_in_Enterprise_Linux.pdf'}, {'filename': '2023_10_25T235724-Latest_Steam_Client_Update_Enables_New_VR_Gamepad_UI_in_SteamVR_Beta_on_Linux.pdf', 'source': 'data\\2023_10_25T235724-Latest_Steam_Client_Update_Enables_New_VR_Gamepad_UI_in_SteamVR_Beta_on_Linux.pdf', 'chunk_index': 4}, {'filename': '2023_07_10T232957-New_Steam_Client_Stable_Update_Fixes_UI_Issues_on_Linux_for_IntelAMD_Users.pdf', 'chunk_index': 2, 'source': 'data\\2023_07_10T232957-New_Steam_Client_Stable_Update_Fixes_UI_Issues_on_Linux_for_IntelAMD_Users.pdf'}, {'source': 'data\\2023_09_28T093620-Raspberry_Pi_5_Announced_for_End_of_October_Here_Are_the_Specs.pdf', 'chunk_index': 4, 'filename': '2023_09_28T093620-Raspberry_Pi_5_Announced_for_End_of_October_Here_Are_the_Specs.pdf'}, {'source': 'data\\2023_10_11T103134-Raspberry_Pi_OS_Is_Now_Based_on_Debian_Bookworm_Supports_Raspberry_Pi_5.pdf', 'chunk_index': 1, 'filename': '2023_10_11T103134-Raspberry_Pi_OS_Is_Now_Based_on_Debian_Bookworm_Supports_Raspberry_Pi_5.pdf'}, {'chunk_index': 3, 'filename': '2023_10_12T143751-Ubuntu_2310_Official_Flavors_Are_Now_Available_for_Download_Heres_Whats_New.pdf', 'source': 'data\\2023_10_12T143751-Ubuntu_2310_Official_Flavors_Are_Now_Available_for_Download_Heres_Whats_New.pdf'}, {'chunk_index': 0, 'filename': '2023_10_09T051021-Ardour_80_Open_Source_DAW_Released_with_Launchpad_Pro_Support_Region_Grouping.pdf', 'source': 'data\\2023_10_09T051021-Ardour_80_Open_Source_DAW_Released_with_Launchpad_Pro_Support_Region_Grouping.pdf'}]
2026-07-02 21:39:03,389 | INFO | rag_app_2026-07-02_21-38-47 | ASSISTANT: This document summarizes updates for three distinct projects. The first part details improvements in GNOME Shell and Mutter 45.1, focusing on enhancements to Activities Overview handling, Xwayland support, Wayland animations, and various bug fixes. SUSE's announcement is covered next, detailing a $10 million investment to fork Red Hat Enterprise Linux (RHEL) and maintain open-source alternatives, ensuring continued innovation and choice for the Linux community. Lastly, updates to the Steam Client are described, including new VR gamepad UI features, controller support additions, and improvements in Big Picture Mode functionality.
2026-07-02 21:39:13,540 | INFO | rag_app_2026-07-02_21-38-47 | USER: exit
2026-07-02 21:39:13,541 | INFO | rag_app_2026-07-02_21-38-47 | route=control
2026-07-02 21:39:13,542 | INFO | rag_app_2026-07-02_21-38-47 | ASSISTANT: Goodbye.
2026-07-02 21:39:13,542 | INFO | rag_app_2026-07-02_21-38-47 | application_exit=true
